ID,Country,Salary,YearsCodedJob,OpenSource,Hobby,CompanySizeNumber,Remote,CareerSatisfaction,Data_scientist,Database_administrator,Desktop_applications_developer,Developer_with_stats_math_background,DevOps,Embedded_developer,Graphic_designer,Graphics_programming,Machine_learning_specialist,Mobile_developer,Quality_assurance_engineer,Systems_administrator,Web_developer
3260,United States,104000,20,0,1,10000,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3261,United States,120000,7,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3262,United States,120000,13,0,1,5000,Not remote,9,1,0,0,0,0,0,0,0,0,0,0,0,0
3263,United Kingdom,125000,20,1,1,10000,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,0
3264,United States,48000,5,1,1,10,Not remote,10,0,1,0,0,1,0,0,0,0,0,0,1,1
3265,United States,86000,10,0,1,100,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,0,1
3266,United States,153000,5,0,1,20,Remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0
3267,United States,70240,5,1,1,10,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3268,United States,137500,13,0,1,20,Remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
3269,Canada,45454.5454545455,2,1,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3270,United States,60000,1,1,0,10,Not remote,9,0,0,0,0,0,1,0,0,0,0,0,0,0
3271,United States,125000,20,0,1,10000,Remote,7,0,0,1,0,1,1,0,0,0,1,0,0,1
3272,India,6166.49537512847,1,1,1,20,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3273,India,4404.63955366319,3,1,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
3274,India,2055.49845837616,4,1,1,100,Not remote,4,0,0,0,0,1,0,0,0,0,1,1,0,1
3275,United States,155000,16,1,0,100,Remote,8,0,0,1,1,0,0,0,0,0,0,0,0,0
3276,United States,91000,5,0,0,1000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
3277,United Kingdom,48125,15,0,0,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
3278,Germany,51612.9032258064,7,1,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3279,Germany,32258.064516129,3,1,1,1000,Not remote,5,0,0,1,0,0,0,0,0,0,0,0,0,1
3280,India,8809.27910732638,3,1,1,10000,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3281,Canada,37878.7878787879,5,0,0,20,Not remote,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3282,United Kingdom,43750,6,0,1,20,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,0,0
3283,India,2701.51225958009,1,1,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
3284,India,3230.06900601967,0,1,0,20,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3285,United Kingdom,62500,6,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,India,3171.3404786375,2,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
3287,Germany,25806.4516129032,5,0,1,20,Not remote,8,0,0,0,0,0,0,1,1,0,0,1,0,1
3288,United Kingdom,51500,8,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3289,Germany,63440.8602150538,2,0,0,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3290,United Kingdom,60000,16,0,1,10000,Remote,8,0,1,1,0,0,0,0,0,0,0,0,1,0
3291,India,17618.5582146528,1,0,1,1000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
3292,India,5138.74614594039,2,0,1,10000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
3293,Germany,53763.4408602151,7,0,1,20,Not remote,4,0,1,1,1,0,0,0,0,0,0,0,0,1
3294,United Kingdom,43750,2,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3295,Germany,48387.0967741935,4,0,1,5000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
3296,Germany,38709.6774193548,5,1,1,1,Not remote,5,0,0,0,0,0,1,0,0,0,0,0,1,0
3297,India,3523.71164293055,0,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
3298,Germany,64516.1290322581,10,0,0,20,Not remote,4,0,0,0,0,0,0,0,0,0,1,0,0,1
3299,United Kingdom,52500,7,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3300,Canada,45454.5454545455,5,0,1,20,Not remote,8,0,0,0,1,0,0,0,0,0,0,0,0,0
3301,Germany,53763.4408602151,8,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3302,Germany,48387.0967741935,3,0,1,100,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,0,1
3303,United Kingdom,51250,8,0,1,1000,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,0
3304,United Kingdom,57500,9,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3305,United States,105000,11,0,0,1000,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3306,Germany,53763.4408602151,6,0,1,100,Not remote,8,1,0,0,1,0,0,0,0,0,1,0,0,1
3307,United Kingdom,40312.5,4,0,1,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
3308,United States,74000,2,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
3309,United States,100000,7,1,1,10,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
3310,United Kingdom,50000,2,0,1,1,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3311,Germany,45161.2903225806,2,0,1,500,Not remote,6,0,0,0,0,0,0,1,0,0,0,0,0,1
3312,United States,100000,4,0,1,10000,Not remote,10,1,0,0,0,0,0,0,0,1,0,0,0,0
3313,United Kingdom,50000,6,1,0,10,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
3314,United Kingdom,62500,10,1,1,100,Not remote,9,0,1,1,0,0,0,0,0,0,0,0,0,1
3315,United States,194000,20,1,1,20,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,0
3316,Germany,62365.5913978495,4,0,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
3317,United Kingdom,31250,6,0,1,20,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,1,1
3318,United States,139000,20,0,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
3319,United Kingdom,56250,14,0,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3320,United Kingdom,43250,9,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3321,United States,100000,5,0,0,10,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
3322,Germany,62204.3010752688,4,0,1,10,Not remote,6,1,0,1,1,0,1,0,0,0,0,0,0,0
3323,United Kingdom,50000,4,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
3324,United States,83000,5,0,0,10000,Not remote,8,1,0,0,0,0,0,0,0,0,0,0,0,0
3325,United Kingdom,81250,3,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
3326,United Kingdom,62500,10,0,0,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
3327,United States,52500,1,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3328,United Kingdom,31250,2,0,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3329,United Kingdom,156250,20,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
3330,Germany,66666.6666666667,7,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3331,Canada,98484.8484848485,18,1,1,100,Not remote,5,0,0,0,0,0,1,0,0,0,0,0,0,0
3332,United States,140000,8,0,1,100,Not remote,8,0,0,1,1,0,0,0,0,0,0,0,0,0
3333,United States,160000,7,1,1,20,Not remote,9,0,0,0,0,1,0,0,0,0,1,0,1,1
3334,Canada,49242.4242424242,4,1,1,100,Not remote,6,0,0,1,1,0,0,0,0,0,0,0,0,0
3335,United Kingdom,50000,4,0,1,500,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,0
3336,United States,42000,3,0,0,10000,Not remote,10,0,0,1,0,0,0,0,0,0,1,0,0,0
3337,United States,75000,3,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
3338,United States,123500,5,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
3339,United States,100000,20,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,1,0,1,0,0
3340,Germany,45161.2903225806,9,1,0,20,Not remote,7,0,0,1,0,1,0,0,0,0,0,0,0,1
3341,United States,93000,4,0,1,1,Not remote,6,0,0,1,1,0,0,0,1,0,1,0,0,1
3342,Canada,93181.8181818182,20,0,1,10000,Not remote,9,0,0,0,1,0,0,0,0,0,0,0,0,0
3343,United States,105000,20,0,0,10000,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,0,0
3344,United States,130000,20,1,1,20,Not remote,7,0,0,1,0,0,1,0,0,0,0,0,0,0
3345,United States,60000,2,0,1,5000,Not remote,8,1,0,0,1,0,0,0,0,0,0,0,0,1
3346,United States,97000,11,1,1,100,Not remote,8,0,0,0,0,1,0,0,0,0,1,0,0,1
3347,United States,102000,20,0,1,100,Remote,10,0,1,1,0,0,0,0,0,0,0,0,0,1
3348,United States,71200,1,0,1,500,Not remote,10,1,0,0,0,0,0,0,0,0,0,0,0,0
3349,United Kingdom,50000,6,0,0,20,Remote,10,0,0,0,0,0,0,0,0,0,1,0,1,1
3350,United States,68500,4,1,0,10000,Not remote,10,0,0,1,0,0,1,0,0,0,0,0,0,1
3351,United States,57600,4,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3352,Canada,45454.5454545455,2,0,0,20,Not remote,7,0,0,0,1,0,0,0,0,0,1,0,0,1
3353,United States,60000,1,0,1,20,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,0,1
3354,Canada,55681.8181818182,5,0,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
3355,Germany,48387.0967741935,5,0,1,100,Not remote,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3356,United States,105000,5,0,0,10,Remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3357,United States,115000,2,0,1,1000,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1
3358,United States,133000,7,1,1,10000,Remote,8,0,0,0,0,0,1,0,0,0,1,0,0,1
3359,Germany,53763.4408602151,4,0,1,20,Not remote,10,0,0,0,1,0,0,0,0,0,0,0,0,1
3360,United States,115000,3,1,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3361,United States,165000,20,1,0,20,Not remote,8,0,0,1,1,0,0,0,0,0,0,0,1,0
3362,United States,115000,11,0,0,100,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
3363,United States,105000,2,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3364,United States,120000,12,1,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3365,United States,165000,20,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3366,Canada,62121.2121212121,17,0,1,500,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0
3367,United States,80000,5,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
3368,United States,100000,2,1,1,20,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,0
3369,United States,117000,13,1,1,500,Not remote,10,1,0,0,1,0,1,0,0,1,0,1,0,0
3370,United States,110000,4,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3371,United States,125000,20,0,0,100,Remote,10,0,0,0,0,0,0,0,0,0,0,1,0,0
3372,United Kingdom,78000,7,0,1,10000,Not remote,6,0,0,0,0,0,1,0,0,0,0,0,0,0
3373,United States,57000,1,1,1,1000,Not remote,10,0,1,0,0,0,0,0,0,0,0,0,0,1
3374,United States,73000,4,0,1,10000,Not remote,10,0,0,0,0,0,1,0,0,0,0,0,0,0
3375,Canada,67424.2424242424,13,0,1,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
3376,United Kingdom,87500,7,1,1,20,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
3377,United States,112000,13,1,1,100,Not remote,7,0,0,1,0,0,1,0,0,0,0,0,0,0
3378,United States,92000,8,1,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
3379,United States,65000,2,0,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3380,India,8075.17251504918,5,1,1,10,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3381,India,10277.4922918808,5,1,1,20,Not remote,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3382,India,1761.85582146528,1,0,1,20,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0
3383,United States,92500,4,0,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,1,0,0
3384,India,1761.85582146528,1,0,0,10,Remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3385,United States,145000,5,1,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3386,India,29364.2636910879,9,0,0,10,Remote,6,0,0,1,0,0,0,0,0,0,0,0,0,1
3387,India,4991.92482748495,2,0,0,20,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,0
3388,United States,127834,16,1,0,1000,Not remote,8,1,0,0,0,0,0,0,0,0,0,0,0,0
3389,India,6606.95933049479,3,1,0,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3390,Germany,64516.1290322581,1,0,1,1000,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,0
3391,Germany,69892.4731182796,3,0,1,10,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
3392,Germany,58064.5161290323,5,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
3393,Germany,51612.9032258064,4,0,0,10000,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,1,0
3394,Germany,49462.3655913978,4,0,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3395,India,12112.7587725738,6,1,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
3396,India,8075.17251504918,2,0,1,500,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
3397,Germany,29032.2580645161,1,0,0,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3398,Germany,48387.0967741935,7,0,1,20,Not remote,7,0,1,0,0,0,0,0,0,0,1,0,1,1
3399,United States,138000,15,0,1,10000,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,0
3400,United Kingdom,50000,3,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
3401,United Kingdom,43750,2,1,1,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
3402,Germany,59139.7849462366,11,1,1,1000,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,1,1
3403,Germany,32258.064516129,3,0,1,1,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3404,United Kingdom,41250,16,0,1,100,Not remote,5,0,0,1,0,0,0,0,0,0,0,0,0,1
3405,Germany,27956.9892473118,4,0,0,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3406,United Kingdom,46875,3,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3407,India,4700,1,0,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,1,0,0,0
3408,India,10717.9562472471,3,1,1,100,Not remote,8,0,0,0,1,0,0,0,0,1,0,0,0,1
3409,United Kingdom,63750,20,0,1,10000,Not remote,3,0,0,0,1,0,0,0,0,0,0,0,0,0
3410,Germany,18279.5698924731,17,1,1,20,Not remote,8,0,1,1,0,0,0,1,0,0,1,0,0,1
3411,India,1136.36363636364,4,1,1,500,Not remote,9,0,1,0,0,0,0,0,0,0,1,0,1,1
3412,United Kingdom,71250,2,0,1,1,Not remote,10,1,0,0,0,0,0,0,0,1,0,0,0,0
3413,United Kingdom,66250,12,1,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
3414,United Kingdom,43750,3,1,1,1,Not remote,7,0,0,0,0,1,0,0,0,0,1,0,1,1
3415,United Kingdom,45000,13,0,1,100,Remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
3416,Germany,53548.3870967742,10,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
3417,India,10000,2,1,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
3418,United Kingdom,61250,15,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3419,United Kingdom,27500,1,0,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
3420,United States,87000,20,1,1,20,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
3421,India,4698.28219057407,1,0,1,10,Not remote,10,0,0,1,0,0,0,0,0,0,1,0,0,1
3422,India,1409.48465717222,1,1,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
3423,Germany,43010.752688172,2,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3424,Germany,43010.752688172,5,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
3425,Germany,59139.7849462366,10,1,1,100,Not remote,6,0,1,1,0,0,0,0,0,0,0,0,1,0
3426,India,4404.63955366319,1,0,1,1000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3427,United Kingdom,42500,2,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
3428,Germany,54301.0752688172,5,0,1,100,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0
3429,United Kingdom,56250,8,1,1,1,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3430,United States,150000,20,0,0,20,Remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
3431,United Kingdom,50000,7,0,1,20,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,0
3432,United Kingdom,52500,10,0,0,5000,Not remote,7,0,0,0,1,0,0,0,0,0,0,0,0,1
3433,Canada,125757.575757576,20,1,1,20,Not remote,7,1,0,1,1,0,0,0,0,1,0,0,0,1
3434,Germany,63440.8602150538,8,0,1,5000,Not remote,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3435,Germany,46236.5591397849,9,1,1,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
3436,United Kingdom,33750,4,0,0,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3437,Germany,59139.7849462366,6,1,1,20,Not remote,9,0,1,1,0,0,1,0,0,0,0,0,0,0
3438,Germany,2903.22580645161,8,0,1,10000,Not remote,4,0,0,1,0,1,0,0,0,0,0,0,0,0
3439,United Kingdom,35000,5,0,1,100,Not remote,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3440,Germany,55483.8709677419,20,1,1,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
3441,United States,74000,20,0,1,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
3442,United Kingdom,53125,4,0,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3443,India,7341.06592277199,3,1,0,10000,Not remote,7,0,1,0,1,0,0,0,0,0,0,0,0,1
3444,India,163134.796652474,7,1,1,100,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
3445,Canada,62878.7878787879,16,1,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
3446,India,10571.1349287917,4,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
3447,India,7341.06592277199,4,0,1,10000,Not remote,8,1,0,0,1,0,0,0,0,1,0,0,0,0
3448,Germany,80645.1612903226,20,1,1,100,Not remote,7,0,0,0,0,0,1,0,0,0,1,1,0,1
3449,Germany,86021.5053763441,20,1,0,1000,Not remote,6,0,1,0,0,0,0,0,0,0,0,0,1,1
3450,United States,111000,20,0,1,10000,Not remote,10,0,0,1,0,0,0,0,0,0,1,0,0,0
3451,United States,20000,1,1,1,20,Not remote,9,0,0,0,0,1,0,0,0,0,1,0,0,1
3452,United Kingdom,36250,14,0,0,500,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,0
3453,Germany,53763.4408602151,3,0,1,10000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
3454,United Kingdom,85000,19,0,1,1000,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1
3455,United States,118000,20,1,1,100,Remote,10,0,1,1,0,0,0,0,0,0,0,0,0,0
3456,Germany,53763.4408602151,9,0,1,100,Not remote,9,0,1,1,0,0,0,0,0,0,0,0,0,0
3457,Germany,64516.1290322581,18,0,1,20,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
3458,United States,78000,2,0,0,10000,Remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
3459,India,16150.3450300984,7,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,1,1
3460,Canada,49242.4242424242,9,0,1,5000,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,1
3461,United Kingdom,78750,4,0,1,10000,Not remote,10,0,0,0,1,0,0,0,0,0,0,0,0,0
3462,United States,110000,5,0,1,20,Not remote,7,0,0,1,1,0,1,0,0,0,0,0,0,0
3463,United Kingdom,26875,5,0,1,10,Not remote,6,0,1,0,0,0,0,1,0,0,1,0,0,1
3464,Germany,69892.4731182796,20,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,1,1
3465,United Kingdom,55000,20,0,1,500,Not remote,7,0,1,1,0,0,0,1,1,0,0,0,0,1
3466,Germany,3387.09677419355,3,0,1,1,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1
3467,Germany,66666.6666666667,9,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3468,United Kingdom,27500,3,0,1,20,Not remote,8,0,0,1,0,0,0,0,0,0,1,0,0,0
3469,United States,107000,17,1,1,500,Not remote,10,0,0,0,1,0,0,0,0,0,0,0,0,0
3470,United States,80000,3,0,1,5000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
3471,United States,90000,1,0,1,500,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
3472,Canada,53030.303030303,15,0,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3473,United Kingdom,50000,3,1,1,1000,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3474,United States,105000,20,0,0,100,Remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
3475,United Kingdom,25000,2,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
3476,United States,97000,3,0,1,10000,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3477,United Kingdom,46250,12,0,1,100,Remote,10,0,0,1,0,0,0,0,0,0,0,0,0,0
3478,United States,50000,6,1,0,20,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,0,0
3479,United States,62500,18,1,1,10000,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
3480,United States,50000,2,0,1,20,Remote,10,0,0,1,1,0,0,0,0,0,0,0,0,0
3481,United States,70000,1,0,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0
3482,United States,115000,4,0,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3483,United States,92000,15,0,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3484,India,4110.99691675231,1,0,1,10000,Not remote,8,0,1,1,0,0,0,0,0,1,0,0,1,0
3485,Germany,69892.4731182796,19,1,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3486,Canada,22727.2727272727,0,0,1,1,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
3487,India,10571.1349287917,4,0,1,100,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3488,India,2936.42636910879,6,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3489,United States,71000,9,0,1,500,Not remote,8,0,0,1,0,0,0,1,0,0,1,0,0,0
3490,United States,71500,3,0,1,10000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
3491,United States,140000,14,1,1,10000,Remote,8,0,0,0,0,1,0,0,0,0,0,0,1,1
3492,United States,80000,3,0,0,100,Remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3493,United States,150000,20,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1
3494,United States,144000,18,0,1,10000,Not remote,8,0,0,1,1,0,0,0,0,0,1,0,0,0
3495,United States,96000,4,0,1,100,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,0,1
3496,United States,135000,20,0,0,20,Not remote,8,0,1,1,0,0,1,0,0,0,0,0,1,1
3497,United States,77000,2,0,1,100,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,0
3498,United States,164000,20,0,0,1000,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3499,United States,68000,3,1,1,1000,Not remote,7,1,1,0,0,0,0,0,0,0,0,0,0,1
3500,United States,100000,1,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
3501,United States,60400,3,0,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3502,United States,75500,8,0,1,20,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,1
3503,United States,87500,5,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3504,United States,100000,11,1,1,20,Not remote,8,0,0,1,0,1,0,0,0,0,1,0,0,1
3505,United States,150000,20,0,0,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
3506,United States,86400,10,1,1,1000,Not remote,10,1,0,0,0,1,0,0,0,0,1,0,0,1
3507,United States,148000,19,0,0,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3508,United States,60000,2,0,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3509,United States,128000,1,0,1,500,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,0
3510,United States,160000,11,1,0,10,Not remote,9,1,0,0,1,0,0,0,0,1,0,0,0,0
3511,United States,66000,4,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
3512,United States,135000,20,0,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
3513,United Kingdom,43750,4,0,1,5000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,1,1
3514,United States,84000,11,0,0,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3515,United States,126000,9,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3516,United States,60000,1,0,0,10,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3517,United States,68000,6,0,1,100,Not remote,10,0,1,0,0,0,0,0,0,0,0,0,0,1
3518,United States,87000,7,0,1,1000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
3519,United Kingdom,52500,1,1,1,500,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
3520,United States,72051,9,0,1,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
