id,name,popularity,album.id,album.name,album.total_tracks,track_number,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist
59WSkoYhv5uxsW9HjMOx0z,Daylight,25,3r3flRqc5pQozLGZ3GyqTe,Overexposed,12,3,225306,0.657,0.679,d,-5.511,major,0.0269,0.00246,0,0.211,0.331,120.007,4,Maroon 5
33BizS0S0Hu74tBbrS3uUv,Lucky Strike,24,3r3flRqc5pQozLGZ3GyqTe,Overexposed,12,4,185280,0.673,0.746,b,-4.542,minor,0.0421,6.39e-4,0,0.119,0.444,143.994,4,Maroon 5
1iyzg8Bq1uEO7Ctm15N36J,The Man Who Never Lied,20,3r3flRqc5pQozLGZ3GyqTe,Overexposed,12,5,205200,0.622,0.846,d,-6,major,0.035,3.43e-4,0,0.0717,0.847,139.964,4,Maroon 5
1ICgFVrYSxKkyrUQmIteqk,Love Somebody,24,3r3flRqc5pQozLGZ3GyqTe,Overexposed,12,6,229813,0.675,0.792,c#,-6.303,major,0.0368,0.145,0,0.12,0.395,120.016,4,Maroon 5
3jRR0wAaqkt3LxpYQj6A4f,Ladykiller,17,3r3flRqc5pQozLGZ3GyqTe,Overexposed,12,7,163973,0.811,0.618,g,-6.853,major,0.041,0.00867,2.43e-4,0.144,0.769,115.058,4,Maroon 5
6K0b4X3EvVR2GLyIHmqGXd,Fortune Teller,16,3r3flRqc5pQozLGZ3GyqTe,Overexposed,12,8,203453,0.665,0.751,e,-6.122,minor,0.0393,0.0573,0,0.183,0.396,119.951,4,Maroon 5
29GyG2d09BqNlxr1eePNuz,Sad,40,3r3flRqc5pQozLGZ3GyqTe,Overexposed,12,9,194200,0.572,0.258,g,-9.213,major,0.0348,0.787,0,0.0973,0.324,111.91,4,Maroon 5
7yFbUVNbWGRVZ3ukwdPxrj,Tickets,17,3r3flRqc5pQozLGZ3GyqTe,Overexposed,12,10,209026,0.797,0.823,e,-4.171,minor,0.0315,0.0171,1.54e-6,0.0889,0.972,120.016,4,Maroon 5
3SoO8OO9hNorwSkSewzrCa,Doin’ Dirt,17,3r3flRqc5pQozLGZ3GyqTe,Overexposed,12,11,211413,0.672,0.853,d#,-3.999,minor,0.0436,7.64e-4,0,0.0795,0.891,124.944,4,Maroon 5
3j4qTBa6BR1mEhXjC9sygF,Beautiful Goodbye,19,3r3flRqc5pQozLGZ3GyqTe,Overexposed,12,12,255280,0.667,0.574,d#,-2.627,major,0.0357,0.00197,3.49e-6,0.104,0.415,167.99,4,Maroon 5
0D2ICDizPnNclqOuWAzh8z,One More Night - Commentary,26,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,1,98853,0.783,0.247,g#,-18.968,minor,0.942,0.825,0,0.381,0.64,47.331,4,Maroon 5
6cpk00i5TxCqSeqNi2HuIe,One More Night,70,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,2,219546,0.716,0.821,f,-3.435,minor,0.0314,0.0558,0,0.0844,0.618,92.997,4,Maroon 5
5yGldzMcTQu88CZoLBTGfL,Payphone - Commentary,28,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,3,60120,0.742,0.251,a,-18.721,minor,0.963,0.751,0,0.421,0.626,60.383,5,Maroon 5
1XGmzt0PVuFgQYYnV2It7A,Payphone,78,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,4,231173,0.743,0.752,e,-4.813,major,0.0414,0.0188,0,0.287,0.545,110.015,4,Maroon 5
7wowvWGIkqihTHKbc3KfTR,Day Light - Commentary,0,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,5,25666,0.696,0.205,g,-18.751,major,0.964,0.499,0,0.226,0.745,146.069,4,Maroon 5
1NNAI51EuoRWw1ydX1zV7S,Daylight,63,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,6,225066,0.656,0.674,g,-5.473,major,0.0269,0.00242,0,0.255,0.369,120.001,4,Maroon 5
4NcorbqrSfMQbFHziTYwRI,Lucky Strike - Commentary,28,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,7,68813,0.738,0.28,b,-19.116,minor,0.96,0.831,0,0.334,0.732,50.993,4,Maroon 5
4rpzPAbwJboZQw2p9T5T3f,Lucky Strike,59,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,8,185293,0.673,0.746,b,-4.514,minor,0.0424,6.07e-4,0,0.0988,0.446,144.013,4,Maroon 5
2cPR7WR2msjU2iNKTtGmBt,The Man Who Never Lied - Commentary,0,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,9,25106,0.808,0.261,b,-15.727,minor,0.948,0.686,0,0.458,0.6,86.284,1,Maroon 5
5BXg13zwPCtGMxBHLqU8fi,The Man Who Never Lied,41,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,10,205000,0.62,0.849,d,-6.016,major,0.0351,3.27e-4,0,0.072,0.865,139.933,4,Maroon 5
6WERZR1YVUoneJceQfJO5d,Love Somebody - Commentary,26,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,11,59720,0.745,0.266,d,-19.173,minor,0.955,0.696,0,0.12,0.75,65.835,3,Maroon 5
5H0ajL4EHsrcAEGESo2Lzx,Love Somebody,63,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,12,229973,0.675,0.783,c#,-6.284,major,0.0365,0.134,0,0.122,0.4,120.018,4,Maroon 5
5hqS2Vj78TILafgx32SE2G,Lady Killer - Commentary,26,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,13,74533,0.67,0.266,g,-18.119,minor,0.947,0.912,0,0.21,0.603,145.453,3,Maroon 5
3Uum6BJBgb7Fp3uXmlTFuC,Ladykiller,36,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,14,163986,0.82,0.63,g,-6.926,major,0.0413,0.00963,8.91e-5,0.144,0.76,115.054,4,Maroon 5
3nM61Q9U706cxOYK6Ze4QV,Fortune Teller - Commentary,25,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,15,57960,0.723,0.418,e,-16.09,major,0.959,0.805,0,0.436,0.508,69.7,4,Maroon 5
5b4LIjtXeON2spaDlsXxTv,Fortune Teller,35,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,16,203226,0.662,0.757,e,-6.119,minor,0.039,0.0526,0,0.149,0.411,119.948,4,Maroon 5
0NH5zwHUsc1V6Q22YkcVt9,Sad - Commentary,24,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,17,119186,0.706,0.231,g#,-20.066,major,0.959,0.818,0,0.352,0.621,110.03,3,Maroon 5
4MAxq4eEuuyE97wodPnisY,Sad,53,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,18,193826,0.781,0.262,g,-9.189,major,0.0321,0.797,0,0.1,0.338,111.92,4,Maroon 5
2EerUMwP1qFluPqKW2C37M,Tickets - Commentary,24,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,19,67466,0.654,0.332,g,-18.793,minor,0.963,0.819,0,0.292,0.58,151.751,4,Maroon 5
6RzYNDWVza8E3bnqHNUqcz,Tickets,35,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,20,208733,0.801,0.816,e,-4.192,minor,0.0317,0.0174,1.43e-6,0.127,0.972,120.002,4,Maroon 5
45p1yQiDCG1FUHaLXJbsT0,Doin' Dirt - Commentary,0,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,21,21333,0.813,0.297,b,-14.369,minor,0.835,0.912,0,0.251,0.952,91.143,5,Maroon 5
0uI95Bm4awNXa00xZYAfbQ,Doin’ Dirt,36,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,22,211520,0.677,0.861,d#,-4.04,minor,0.0446,8.38e-4,0,0.0714,0.875,124.945,4,Maroon 5
4YShTpeo2BqjTTaY9KAPJG,Beautiful Goodbye - Commentary,24,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,23,62493,0.762,0.242,a#,-18.123,major,0.958,0.787,0,0.131,0.553,52.385,4,Maroon 5
0ehxWIhybOYQ3acRhmcNVF,Beautiful Goodbye,58,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,24,255253,0.656,0.567,d#,-2.638,major,0.0386,0.00199,1.29e-6,0.106,0.385,168.251,4,Maroon 5
1Joa4riuuZ9a8m5xVsqYsP,Wipe Your Eyes - Commentary,24,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,25,31040,0.827,0.274,g#,-18.473,major,0.954,0.777,0,0.282,0.727,49.846,3,Maroon 5
2Nut5wxGFEwdbjuEe32syQ,Wipe Your Eyes,42,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,26,214853,0.607,0.913,e,-3.627,minor,0.036,0.066,0,0.123,0.626,137.037,4,Maroon 5
7Bi3m4QIeYYjtpY8sutCtw,Wasted Years - Commentary,23,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,27,42586,0.808,0.319,e,-15.549,major,0.952,0.751,0,0.328,0.747,70.886,3,Maroon 5
2I7Dw7W2CFvfc51qqUhfbl,Wasted Years,32,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,28,212693,0.733,0.855,d,-4.237,major,0.213,0.0494,0,0.304,0.793,158.715,4,Maroon 5
4TPVIoAI3L68No07VyuQ6u,Let's Stay Together - Commentary,23,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,29,42026,0.818,0.292,g#,-19.065,major,0.944,0.845,0,0.269,0.733,36.396,3,Maroon 5
7GjWjpwUpMnFR0gtBN5Ymo,Let’s Stay Together,41,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,33,30,204160,0.685,0.273,f,-9.266,major,0.0301,0.926,0,0.0971,0.546,110.428,4,Maroon 5
76gGRIHSwgM1J2qMPleIX9,Misery,30,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,1,216200,0.704,0.809,e,-4.872,minor,0.0425,3.02e-4,0,0.216,0.707,102.982,4,Maroon 5
58AHEq1uIzD3eN8vh6UedN,Give A Little More,22,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,2,180293,0.753,0.821,c,-4.301,major,0.0386,9.78e-4,1.72e-4,0.141,0.938,117.952,4,Maroon 5
7AvqfYApXG2D5qCDI4mzgx,Stutter,22,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,3,196920,0.71,0.882,c#,-2.772,minor,0.0333,0.0171,0,0.111,0.811,119.983,4,Maroon 5
4xKTCWydSkbIM1tTZN81rj,Don't Know Nothing,18,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,4,199066,0.656,0.848,a,-3.125,minor,0.0257,0.0149,0,0.136,0.86,129.995,4,Maroon 5
3mOdXqbp4XqKroLIe33MZy,Never Gonna Leave This Bed,31,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,5,196706,0.608,0.816,b,-4.207,major,0.0296,0.106,0,0.245,0.469,117.368,4,Maroon 5
3j4ThKa4Ep3zmoh0i2zlhg,I Can't Lie,23,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,6,211200,0.626,0.872,d,-4.89,major,0.0327,0.0257,0,0.168,0.961,90.977,4,Maroon 5
47nyqn3MhVAUVeDU3Rt4lC,Hands All Over,19,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,7,192853,0.651,0.79,f,-4.703,minor,0.0399,0.00886,0,0.104,0.725,86.457,4,Maroon 5
6nRnzQJPdiX3XwvhgnellJ,How,22,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,8,216600,0.535,0.689,e,-4.536,major,0.0263,0.122,0,0.333,0.392,92.98,4,Maroon 5
6AFmFJQWVh1aDKnxD66JTQ,Get Back In My Life,18,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,9,217893,0.757,0.925,b,-3.843,major,0.0272,2.63e-4,0,0.137,0.899,111.96,4,Maroon 5
1tUh5eemzSJU4ULnPUWsFO,Just A Feeling,33,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,10,226506,0.602,0.618,d#,-5.098,major,0.0284,0.147,0,0.105,0.294,149.944,4,Maroon 5
0eTHTVgYowVRYzqBm4gTrY,Runaway,21,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,11,181200,0.662,0.841,b,-3.683,minor,0.0299,0.0092,0,0.153,0.597,99.996,4,Maroon 5
0scsjEVunge6vYpQ4UktuD,Out Of Goodbyes,22,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,12,196600,0.657,0.528,c,-8.459,major,0.0245,0.141,9.85e-5,0.108,0.386,103.916,4,Maroon 5
1pLPLstoA9MsvxAviPW3e1,Last Chance,20,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,13,189946,0.794,0.769,f#,-5.18,minor,0.0317,0.0459,0,0.194,0.957,129.058,4,Maroon 5
4coSuKr7kgeH6kUYkStplS,No Curtain Call,19,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,14,224706,0.517,0.8,a#,-5.001,minor,0.027,0.00131,0,0.107,0.342,168.059,4,Maroon 5
1DYQAzGn0zJM0JxBoabkGO,Never Gonna Leave This Bed - Acoustic Version,27,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,15,202306,0.712,0.676,b,-5.705,major,0.0392,0.334,0,0.0899,0.619,114.96,4,Maroon 5
7bdLak4LfMX2IIiwPyjO05,Misery - Acoustic Version,34,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,16,226306,0.725,0.6,f#,-7.58,major,0.0377,0.261,0,0.112,0.439,97.041,4,Maroon 5
4OequwRMHz1pW53iUTD1sM,If I Ain’t Got You - Live,43,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,17,240600,0.501,0.406,d#,-8.326,major,0.0271,0.567,0,0.0841,0.242,114.855,3,Maroon 5
2z0CESC4cDnacW4txsnkzo,Crazy Little Thing Called Love - Acoustic Version,22,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,18,193453,0.506,0.748,d,-6.377,major,0.0524,0.353,1.16e-6,0.357,0.608,151.75,4,Maroon 5
71a1VXuJFr0TIa6jkvxisY,The Way You Look Tonight - Bonus Track,31,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,19,204093,0.465,0.561,a#,-4.776,major,0.0434,0.28,0,0.109,0.568,133.324,4,Maroon 5
6rFJWfFHgzEg5Rey08SNrD,The Air That I Breathe - Bonus Track,29,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,20,257200,0.738,0.557,c#,-7.011,major,0.0321,0.111,0,0.183,0.383,117.974,3,Maroon 5
2F8GPfzDGBTz3vuPkOxLXJ,Happy Christmas (War Is Over) - Bonus Track,17,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,21,206706,0.441,0.157,d,-10.792,major,0.0307,0.936,0,0.107,0.186,143.241,3,Maroon 5
4pCySxpf4XZ50wO5331xSH,Misery - (Bimbo Jones Mix) Bonus Track,13,4aqbZrtqu8FYFqMB9BIdH0,Hands All Over (Deluxe Asia Tour Edition),22,22,177840,0.643,0.907,g,-3.712,major,0.0416,0.0368,0,0.355,0.854,125.034,4,Maroon 5
557idQwt2bQnRz9CI0zguR,Misery,51,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,1,216200,0.703,0.812,e,-4.873,minor,0.0422,3.13e-4,0,0.199,0.711,102.982,4,Maroon 5
5rpIq8YYqJ0Qa8qyrA99ex,Give A Little More,41,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,2,180293,0.753,0.821,c,-4.303,major,0.0386,9.88e-4,1.91e-4,0.141,0.936,117.954,4,Maroon 5
1LRGDoeRpUW8WXB07yUES8,Stutter,26,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,3,196920,0.71,0.883,c#,-2.772,minor,0.0333,0.0171,0,0.111,0.814,119.983,4,Maroon 5
21AHhcvT8XRVPazrj46TUG,Don't Know Nothing,21,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,4,199066,0.657,0.846,a,-3.124,minor,0.0258,0.0149,0,0.136,0.857,129.994,4,Maroon 5
6Ei0g7sfPanJVCml0gg7YL,Never Gonna Leave This Bed,50,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,5,196706,0.608,0.815,b,-4.207,major,0.0296,0.104,0,0.248,0.469,117.364,4,Maroon 5
11rEQPIyb3VEqfV9ezGEC9,I Can't Lie,28,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,6,211200,0.627,0.872,d,-4.89,major,0.0329,0.0269,0,0.168,0.96,90.979,4,Maroon 5
35yEUavzsa7DdLPaHYjji2,Hands All Over,23,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,7,192853,0.651,0.79,f,-4.706,minor,0.0399,0.00922,0,0.104,0.73,86.447,4,Maroon 5
6inFaYg03ih4BwM6YmpVs5,How,27,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,8,216600,0.535,0.689,e,-4.544,major,0.0262,0.118,0,0.334,0.389,92.991,4,Maroon 5
7Cxx9Xd9A9p7nueuUamhfE,Get Back In My Life,21,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,9,217893,0.757,0.923,b,-3.842,major,0.0273,2.73e-4,0,0.136,0.906,111.956,4,Maroon 5
3JPbZa3mr7zul9ZRqo7pmN,Just A Feeling,50,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,10,226506,0.602,0.621,d#,-5.094,major,0.0285,0.143,0,0.105,0.306,149.917,4,Maroon 5
4iaA9UT1XZSCIQwFacmGE7,Runaway,25,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,11,181200,0.662,0.843,b,-3.697,minor,0.0301,0.00885,0,0.149,0.593,99.996,4,Maroon 5
3mpXIFKxEHuAUS43FH7tmx,Out Of Goodbyes,27,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,12,196600,0.662,0.536,c,-8.459,major,0.025,0.139,1.09e-4,0.108,0.391,103.913,4,Maroon 5
1mYhUH4EzceTiJdrWS1pDv,Crazy Little Thing Called Love - Acoustic Version,29,1nZO44p9pu7ZIjdawEykyw,Hands All Over (Asia Standard Jewel Case Version),13,13,194160,0.496,0.758,d,-6.328,major,0.0532,0.348,0,0.344,0.602,151.794,4,Maroon 5
2rNC907JV64oIZRXYlJpw3,Misery,26,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,1,216200,0.705,0.81,e,-4.874,minor,0.0426,3.21e-4,0,0.216,0.724,102.984,4,Maroon 5
1n5pqSLAQD4pUj7cE22hNs,Give A Little More,19,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,2,180293,0.753,0.824,c,-4.301,major,0.0385,8.99e-4,1.58e-4,0.141,0.938,117.948,4,Maroon 5
0FprwCpCWifxmIpas2hSDf,Stutter,20,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,3,196920,0.711,0.882,c#,-2.772,minor,0.0333,0.017,0,0.112,0.812,119.984,4,Maroon 5
7j7FBqU0UIVsKFZTiSl4jj,Don't Know Nothing,16,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,4,199066,0.657,0.847,a,-3.124,minor,0.0258,0.0149,0,0.136,0.859,129.995,4,Maroon 5
49DShQJXSAvSms5KncjHZI,Never Gonna Leave This Bed,27,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,5,196706,0.609,0.812,b,-4.208,major,0.0297,0.111,0,0.247,0.468,117.368,4,Maroon 5
5UfK1U2mD7juGgmg1GfuB7,I Can't Lie,23,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,6,211200,0.625,0.872,d,-4.89,major,0.0327,0.0257,0,0.152,0.96,90.979,4,Maroon 5
2rIRYDPYRowCykuxtWO01M,Hands All Over,16,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,7,192853,0.651,0.791,f,-4.706,minor,0.04,0.00941,0,0.103,0.728,86.471,4,Maroon 5
41penxdcq6LejItbDdS0aT,How,23,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,8,216600,0.535,0.689,e,-4.549,major,0.0262,0.12,0,0.346,0.389,92.998,4,Maroon 5
0afqx5yZ87ZRdUJdzjIE5V,Get Back In My Life,18,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,9,217893,0.758,0.925,b,-3.842,major,0.0273,2.75e-4,0,0.137,0.899,111.957,4,Maroon 5
5o8RS6vBfCdSEKgnPwMNSp,Just A Feeling,28,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,10,226506,0.602,0.616,d#,-5.098,major,0.0283,0.148,0,0.106,0.294,149.964,4,Maroon 5
5rZdymajCJKwbchumSJ7W1,Runaway,20,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,11,181200,0.662,0.842,b,-3.694,minor,0.0301,0.0092,0,0.151,0.593,99.995,4,Maroon 5
6jjaaXyaSJnHQnFqELBQrW,Out Of Goodbyes with Lady Antebellum,19,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,12,196600,0.446,0.533,g,-8.458,major,0.0318,0.141,9.04e-5,0.108,0.377,207.546,4,Maroon 5
4xCgXfDMm0TKjSpWkNsbok,Last Chance,18,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,13,189946,0.792,0.769,f#,-5.18,minor,0.0316,0.0472,0,0.194,0.956,129.041,4,Maroon 5
3yBLvRvcoZfzHGZh00VHYq,No Curtain Call,16,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,14,224706,0.519,0.799,a#,-4.998,minor,0.0271,0.00137,0,0.107,0.343,168.086,4,Maroon 5
5vm4gTOAvdfXSxnF4LOOgC,Never Gonna Leave This Bed - Acoustic Version,21,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,15,202306,0.712,0.677,b,-5.706,major,0.0392,0.328,0,0.0901,0.609,114.957,4,Maroon 5
4kJaLMoOt4TWAUjMV5ikI3,Misery - Acoustic Version,29,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,16,226306,0.729,0.599,f#,-7.577,major,0.0371,0.258,0,0.112,0.452,97.01,4,Maroon 5
6xWHK7jTmOx20jztSul2uu,If I Ain’t Got You - Live,39,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,17,240600,0.5,0.406,d#,-8.321,major,0.0271,0.556,0,0.0845,0.235,114.879,3,Maroon 5
7u6GVsDBnw4ZIl1FffYU4r,Crazy Little Thing Called Love - Acoustic Version,16,1YpWBHVe6qlFIXhESmhJZ6,Hands All Over (Asia Deluxe Version),18,18,194013,0.428,0.748,d,-6.375,major,0.0575,0.354,1.18e-6,0.344,0.601,151.5,4,Maroon 5
66zHUNLpXsG6rRL3yeAYSj,Misery,33,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,1,216200,0.703,0.81,e,-4.874,minor,0.0424,3.15e-4,0,0.216,0.726,102.978,4,Maroon 5
1wT7jlcm3pbMUHvkhg6bxd,Give A Little More,25,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,2,180293,0.753,0.824,c,-4.301,major,0.0385,9.2e-4,1.34e-4,0.141,0.938,117.951,4,Maroon 5
1ZuZcBgNO3NtdPCbd2plqh,Stutter,20,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,3,196920,0.711,0.882,c#,-2.77,minor,0.0334,0.017,0,0.111,0.814,119.982,4,Maroon 5
7oz55g09l5VkL0ePFBvmw2,Don't Know Nothing,17,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,4,199066,0.656,0.847,a,-3.124,minor,0.0257,0.0155,0,0.135,0.863,129.99,4,Maroon 5
6vpWjgkmLPl9ulmjPKcwfF,Never Gonna Leave This Bed,31,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,5,196706,0.608,0.817,b,-4.207,major,0.0296,0.104,0,0.247,0.47,117.367,4,Maroon 5
2nVCQRuLWu0hKsGUUYBayX,I Can't Lie,21,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,6,211200,0.625,0.872,d,-4.888,major,0.0327,0.0261,0,0.151,0.961,90.978,4,Maroon 5
1OJs4j8a18TcfgvgkmEpR5,Hands All Over,18,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,7,192853,0.651,0.79,f,-4.702,minor,0.0397,0.00944,0,0.104,0.728,86.453,4,Maroon 5
5eIeLJYzz7900YR5GimwcB,How,20,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,8,216600,0.535,0.689,e,-4.536,major,0.0262,0.123,0,0.334,0.388,92.989,4,Maroon 5
7tVMCyNGk0J4PpU2pfnkb1,Get Back In My Life,17,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,9,217893,0.759,0.924,b,-3.843,major,0.0273,2.7e-4,0,0.136,0.899,111.959,4,Maroon 5
6bIDlUJW8Le0VmWrBovJCU,Just A Feeling,39,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,10,226506,0.601,0.617,d#,-5.098,major,0.0285,0.14,0,0.107,0.295,149.903,4,Maroon 5
7g7bGCPmyM27iNKbiY4SQo,Runaway,19,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,11,181200,0.662,0.842,b,-3.696,minor,0.0302,0.0092,0,0.152,0.588,99.983,4,Maroon 5
3HKswndbc5sb1qgWa0cyv9,Out Of Goodbyes With Lady Antebellum,20,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,12,196613,0.661,0.531,c,-8.459,major,0.0247,0.143,8.8e-5,0.108,0.39,103.91,4,Maroon 5
3TahdwXB4gJRWVAI00Ejqa,Moves Like Jagger - Studio Recording From The Voice Performance,60,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),14,13,201493,0.722,0.761,b,-4.459,minor,0.0475,0.0117,0,0.315,0.624,128.044,4,Maroon 5
